index,comments,score
34,第1:手机容易发烫\n第2:续航能力一般\n第3:这5000+的像素跟我之前oppo3000+的像素拍出来的照片基本一样\n第4:接近3000的手机没有带充电器，带充电器要另外加钱，等于分开卖，也没有耳机，挺无语的，也不知道从哪里学的！\n第5:快递收到的时候纸盒都烂了，包装要多捡漏有多捡,1
34,自己在实体店买了一个nova9的手机，用了半年多觉得不错，正好我媳妇手机也要换了，就在京东自营买了一台nova9，起初回来她说屏幕发黄，我都没觉得有什么问题，今天出门看到公园的花不错就拍了几张，差点吓死人，粉色的花能给你拍出来鲜红色！同样是红色的花，我的拍出来就很自然，她的就特别艳丽，特别刺眼！回到家把问题手机恢复出厂设置，依然无法解决问题！后找个也用nova9的朋友，三个手机一对比，确实是京东买的那个有问题，特别鲜艳刺眼，拍键盘也很明显，就是特别红，公园拍花一个浅黄的花，可以拍成鲜黄色！后来联系华为客服，教了一系列的数据调试，都无济于事！所以决定退货！没想到京东自营还会卖有问题的手机，很失望,1
34,买了没多久就降价三百。太可恶了。,1
34,总是调价，不补差价，垃圾,1
34,发热快很烫，刚买就降价,1
34,便宜没好货，信号太垃圾了,1
34,这次华为太让我失望了,1
34,买个标准版完无充电器无语,1
34,没送我赠品，而且特别费电,1
35,"对客服很不满意,非常不满意",1
35,刚买完就降价了，真无语,1
35,差评，买手机充电器都没有的，,1
35,狗屎垃圾玩意，在也不会买华为,1
35,发现四个字代言的，只能给差评了,1
35,整整十几天才送到，调货调了快一个星期,1
35,手机真不戳，不带充电器只值一颗星,1
35,电池不耐用，换一个还不给，真心难过,1
35,差评，发货慢，没有充电器,1
35,就冲这个买手机不带充电器，差评！,1
36,真**垃圾 卡死人 ***,1
36,连个充电器和耳机都不带的  差评,1
36,差评，买了就掉价，还不配送充电器,1
36,一句话就是差得不得了，垃圾,1
36,散热功能有待提高，太烫了,1
36,充电器都没有，极其差评！,1
36,真**，刚买完它就降价，真坑,1
36,说好的送充电器为什么没有？什么鬼？,1
36,这么贵重的东西你们就随便往快递柜一塞完事吗？,1
36,手机特别热，，，真心不好用,1
37,信号超级差，动不动就是2g,1
37,意想不到的瑕疵，失望透顶,1
37,服务态度不好有问题不解决物流也很慢,1
37,送的充电器，一直都不发货，送不起别送无语死,1
37,刚买10天就降价3百多，太冷了！掉价！,1
37,送的什么卡，又不发货，点又点不了。搞什么鬼。差评。,1
37,太差劲，赠送充电器，就是噱头,1
37,超级垃 连个充电器都舍不得配,1
37,太垃圾了，一直发热，态度还差,1
37,千万别买，这个价位买到这样的东西，够垃圾,1
38,差劲，手机拿到手就降价了，垃圾,1
38,家里老人收的，快递员态度太差，,1
38,充电器坑得不行！配送遥遥无期,1
38,差评，根本不值得这个价，什么华为，失望透顶！,1
38,没有充电器，最差劲的一次买手机,1
38,很差一点都不好.又没有充电器。,1
38,非常差，系统操作反锁，包装破了还不能退货。,1
38,感觉是个假货，非常慢，像在2G时代&hellip;,1
38,买的手机送给家里老人，外包装有火烧痕迹，送人很不好。,1
38,没有充电器，华为越来越坑。,1
39,没充电头和数据线，还得单买，@,1
39,不该这个 后悔了 发烫 用电非常快,1
39,没配充电器，电池一天都用不了，差评,1
39,这款手机电池不耐用，一天要充二次电,1
39,差评，第一次买手机连充电器都不配的,1
39,电池一点都不耐用，老卡，不推荐购买,1
39,可以说非常垃圾，电池很快就没电了,1
39,卡顿，发热，质量太差！谨慎购物！,1
39,京东现在也开始欺骗销售者了，大家慎重购买,1
39,充电器为什么还没有发货？？ 都**一个礼拜了！！,1
40,使用一点都不通常，微信还闪退,1
40,绝对差评，再也不会买。买了不到一个星期，降价两次,1
40,本着相信京东物流在京东购买，没想到虚假发货，一直不给配送,1
40,锁屏时候闪屏，很严重质量问题。换货,1
40,如果不是因为闪屏，就不会发现17号11点40几下单19马上降价，神奇，闪屏质量问题还能这么省钱么？大钱花了小钱保价？？？？快处理,1
40,太垃圾了漏电快 还不能申请退货！,1
40,华为、有点让我失望，兄弟萌擦亮眼睛 不要入坑了,1
40,京东自营店现在开始倒卖二手货了吗，发个二手机来蒙混过关,1
40,差评差评！！差评建议想入手的小伙伴，慎重考虑。,1
40,本人买两部手机，电信卡不识别，很麻烦。,1
41,网速慢耗电高，很不建议入手,1
41,2千多的手机充电器都不配，垃圾,1
41,有瑕疵不给退货，垃圾售后，再也不可能买了,1
41,还没用，回头再评价。\n物流 包装 太垃圾了,1
41,无充电线也不标示清楚，太**耽误事了,1
41,手机运行特别慢，进入程序都会黑屏几秒钟,1
41,屏幕太模糊，像素非常差劲,1
41,耳机和充电器都没有差评,1
41,人工客服服务非常差，每次回答都模凌两可。,1
41,什么**玩意，连根线都没有配，**商家,1
42,太小气了！买个几千元手机连充电器手机壳都不配个,1
42,翻新还是二手？这电池是跟我闹着玩一样,1
42,没有充电器和充电线，套路必须差评,1
42,拍下了竟然才说没有货，左等右等大半个月才发货，太失望了,1
42,指纹解锁真垃圾，华为现在就这个样子吗,1
42,太@了，7天后就降价,1
42,京东竟然比华为商城要多一百多，而且华为商城还送66w快充，必须差评,1
42,速度很慢，画面质量差,1
42,16号买的，10天不到就降了300，跟客服反映说过了保价期，唉，心里十分不爽,1
42,太垃圾了，不要买，还支持国产呢，让人失望！,1
43,连充电线都没有！就一个裸机！真坑啊,1
43,大家别买了，真的卡，相机反应慢。,1
43,非常不满意，京东买了2次商品，收货地址写的很清楚，还是送货地址。,1
43,不存电，跟我店里买的电池一点都不行,1
43,电太不经用了，充满半天就得再充，差评,1
43,掉价掉的太厉害，用了20天降三百，恐怖,1
43,手机非常差，也没有充电器，请大家一定不要上当受骗,1
43,垃圾手机反应太慢了，老卡了。,1
43,垃圾手机反应太慢了,1
43,不好用，软件老自动断网，太不好了,1
44,连个充电器都没有，特别的卡，我给你一级好评,1
44,果然是一分价钱一分货，速度太慢，新机还有点卡,1
44,参加预付订金，尾款优惠300的活动，结果与直接购买一个价格，坑,1
44,刚买就降几百块差评！而且手机冲电发热严重,1
44,服务非常差  事不关己，高高挂起。  态度有问题  敷衍  快递慢   没货都能做生意,1
44,买了不到一个月就降价了 买的时候充电器还迟迟不发货 太差劲 最差的一次京东购物,1
44,很差很差，用了10分钟上热就很厉害，不推荐买,1
44,不配充电器，很不舒服,1
44,吃饭不给筷子，用手抓,1
44,差评，至今为止最难受的一次购物！拍了不发货！客服直接没人回可还行,1
45,买了手机不配充电器，纯粹欺骗。,1
45,太扣了，充电器耳机都没有，差评。,1
45,太差劲 续航短 提了售后换货 未处理就关闭服务单了。,1
45,新手机，充满后最多坚持10小时，太差劲了，提了售后七天换货至今无果。,1
45,太差劲了！当时下订单的时候显示有耳机，到货就没了,1
45,买手机不带充电器，不知道京东自营玩的什么套路，一星也不想给。?????????,1
45,手机电池一点都不耐用稍微玩久一会儿机子还烫手,1
45,手机发热快，发热后就会卡顿，体验感很差！,1
45,什么叫官方标配？\n连个充电器都没有，骗人的货,1
45,用了几天，手机飞烫，散热效果好差劲哦，差评差评,1
46,特别容易发烫。特别烫。,1
46,超级差劲，\n机身发热，信号不稳定，卡顿,1
46,感觉像是垃圾箱里捡的盒子装的，不晓得这发货的地方是有多脏,1
46,系统非常不好用，越做越差，商品评分为零分。,1
46,垃圾手机，垃圾华为。,1
46,这也太烫了吧 能煎蛋了 我都不玩游戏就看个电子书,1
46,千万别买，还说送充电器，一个星期了，充电器都没发货。,1
46,相当不满意，这明显是有问题的商品，而且有拆封的痕迹！,1
46,每次找控制中心向上拨的时候找半天都找不到，而且物流又差，等三四都不来，垃圾,1
46,我是女生不打游戏我，电池超级不耐用！大家别买了！,1
47,充电器都没有，差评！！！,1
47,垃圾的一币！还不如7呢！,1
47,该说不说坑货  两千就这个价格别想多少 充电器都不配 各种套路,1
47,收到后，拆开超级脏！盒子还没打开，看这个样子我都怀疑是别人用过的,1
47,并没有描述的那么好，买完有种被欺骗的感觉,1
47,买了之后就降价，赠送的充电器联系N次后才邮寄，很差的购物体验。,1
47,充电器都没有，当时下单还咨询了，收到货什么都没有就是个裸机，太坑了,1
47,真的不好用，反应迟钝，太卡，还发热,1
47,反应迟钝，还时不时黑屏，还时不时有条纹影像,1
47,直接信号都没有，不要进坑了真的，华为越来越垃圾了,1
48,差评～居然没有充电线。去问售后说让我自己去看配置表有没有。,1
48,买手机没带充电器，而且之前也问过客服了，说有，而且也不给补发，差评,1
48,此用户未填写评价内容,1
48,充电器不到货怎么用呢？！！体验感极差！！,1
48,我要充电器！买个手机，没有充电器怎么用？！你说说看！体验感极差！差评！！,1
48,网络老是2G 我也是服了 打个游戏也是！！！,1
48,4G的就是垃圾 我都不想说 根本玩不了游戏 刷抖音还卡 这手机能要嘛,1
48,说的赠送充电器，手机到了20天了，充电器没见动静？反馈数次无人员解决。,1
48,手机特别卡电池是充满电看电视剧只能用两三个小时左右小时左右,1
48,差评，刚用老死机。联系客服不回复！这么大的品牌服务这么差！,1
49,非常不满意的一次购物，本来还很看好京东自营店的，现在一起的套餐商品分开两次发货。重要的是加钱的套餐变成赠品了而且还不能单独退款跟客服沟通爱理不理的样子心态崩了！,1
49,买了一个月，128g和256个g是一个价格？就这么点时间，京东很牛是吧，这样忽悠消费者,1
49,不送充电器也不说一声，问客服送不送客服居然还说官方标配，真的服了,1
49,手机指纹都不能识别，实在是太差了。京东的服务也好差,1
49,产品特别棒，买后几天一不小心就降价200，所以需要买后天天盯着价格，反正售后都无法解决的，因为只有七天价保,1
49,无语 学苹果呢 没有充电器数据线 要还要加钱买,1
49,亏我还在官方店里面买的，结果包装这么差，快递送的超级超级慢,1
49,说好补的充电题一个月了都没发货，还在拖着，找不到客服，京东服务也太差了,1
49,@的玩意入手了几个华为手机一个比一个差，谁想要我200都送了～,1
49,过分的商家，货还没送到就降价！！价保时间短，欺骗消费者，客服糊弄了事,1
50,差评，没有配送充电器,1
50,感觉买了个二手的呢，好旧好旧啊，我都想退货，可是一想一来回好多天，将就用吧,1
50,nova9设计缺陷，耗电太快，无法退货，购买请注意,1
50,大无语事件，才买一周就降价了，也是没注意，说不定买了后两三天就降价了?,1
50,充电器数据线都不送，啥玩意，第一次买华为就这样？？呵呵呵,1
50,信号差的很，动不动就2G网。以前用nova7从来没有过这个情况,1
50,这手机买的一个难受，发货特别慢不说。而且降价特别快，会显示价格保护过期，当你发现时已经无法申请保价。,1
50,手机太垃圾了，才一个月就已经坏了，充电也有问题,1
50,指纹解锁非常不灵敏！还有，才用了一个月就经常卡顿。,1
50,很难用的手机，手机高温，软件老闪退，垃圾,1
51,垃圾中的垃圾，不赠充电器价格和苹果快接近了，掉价还掉这么快才买几天就掉了,1
51,使用微信分身app卡的要死，你们是卖手机还是砖头啊，还能退货吗？～那就给我退！！！,1
51,不好，没有充电器就一个手机。。充电超级慢。,1
51,质量非常差，才用一个月，死机，没反应！,1
51,最差的服务态度，最差的京东最差的华为，我忠告大家一声离开京东和华为，不要相信这种假知名度的了,1
51,差评，差评，充电器都没有，华为快倒吧，把拥趸当韭菜割。,1
51,差评，下单的时候有赠品原装充电器，收货的这么久了一直不发赠品，问客服推开推去不解决，服务差，商家不讲信用,1
51,垃圾就一个裸机，充电器跟耳机都没有。,1
51,太差了，要不是过了退货期我都想退了。没有网络的，又卡,1
51,买个手机还不带充电器，简直是坑人，就还标配版,1
52,质量很差 充满电只能用半天  换货还需要十几天,1
52,7天无理由退换货是假的么？ 收货员说需要客服确认才能收货，实际流程里显示已经审核通过到了收货环节，随便找个理由就把我的售后单取消了？？？,1
52,赠送的手机充电器太慢了，手机收到好几天了，充电器还没发货,1
52,开机已经至少两分钟了 一直这个界面，严重怀疑买到假冒伪劣产品,1
52,网络好卡啊，不建议购买。而且物流速度一流（同省四五天才到）,1
52,一次灾难般的购物体检，说好的赠品一个月还没有送出，咨询后，客服推商家，商家推客服。,1
52,手机到了，充电器迟迟不发货，买了个板砖？你没有就不要说你搞活动。差劲??????????????????????,1
52,竟然没配快充，无语！！！,1
52,买给老妈的，体验很差，本人已经要气死了，一点也不省心。,1
52,手机买了两个月\n真的卡\n有些东西都加载不出来\n真的好离谱,1
53,买了手机，还单独购买充电器，无语了，包装也没做好保护，不愉快的一次购物。,1
53,我极其怀疑买的是二手货，拍照极其不清晰，电池极其不耐用,1
53,竟然没有配充电器，也真的是逆天了，逆天了，逆天了，国货当自强，让人寒心了。,1
53,买个手机充电器都没有，我大意了，套路太深。是你们给我上了一课。感谢你？,1
53,没有用充电器就算了，只怪我不识字，可是收获第二天手机就降价100多，我可以骂人吗？,1
53,6.18买的通话有很大的杂音，于是申请换货，结果等了一个多星期，等来的还是原来的手机,1
53,没有充电器，真心烦！,1
53,发货太慢了，我都购买四五天了。直到现在才收到手机。结果充电器都没有。,1
53,拍照效果：很差  客服态度也差   下次再也不从网上购买手机了,1
53,一直支持华为，第三个华为手机了，但没想到新买的华为总会卡屏，看来华为机器是真不行了啊。,1
54,有点后悔买这个高价低配的玩意儿。你永远相信那句买华为的就买旗舰，剩下的都是高价低配的玩意儿,1
54,充电器都没有配    买错了     最起码的配置都没有垃圾店,1
54,刚到货开机设置里调极简模式卡，qq音乐界面卡，发热,1
54,非常差的一次购物，对产品对服务对售后失望之极，购买者慎重！,1
54,非常差的一次体验，和专卖店一样的价钱，还没得保障，服务也极差！购买者慎重！,1
54,手机卡顿，屏幕有印记，非常非常差，华为太让我失望，不建议购买！！！,1
54,导航不能用   ，一直提示GPS信号弱   ， 华为现在真垃圾,1
54,手机还可以，就是这个售后服务太差了，问客服几次了都是机器人回复，都一个星期了，还不给我寄充电器，太过分了,1
54,今天刚买第九天，就便宜了200块钱，客服不给保价，如果是过半个月我也就不说了，真让人心寒,1
54,618居然不备货，从广州调的货，还是二手的，膜都有使用的痕迹，本来想支持支持华为，就这态度。,1
55,一周内一共买两台，先买的2619，后买的2699，然后降价2599，真的挺鄙视这操作的,1
55,网络卡顿，玩游戏，视频聊天，还不如之前的p20，让人失望,1
55,买下到现在一个来月，黑屏，开不了机，这品控无语了,1
55,手机屏幕很差，模模糊糊的，有一层朦胧感，不值这个价格,1
55,第一次用这么垃圾的手机，慢，卡，顿，受不了?,1
55,耳机没有我可以忍，居然不配充电器，忍无可忍，差评,1
55,手机没有充电器，需要自己购买，太坑了，怎么开始学苹果手机了。,1
55,说好的赠送的充电器过去快两个月了 还不给发  问客服就是核实催促 就是不给落实 就是这么欺诈消费者,1
55,非常失望！！居然没有充电器！！！一不小心就被文字套路了！,1
55,买的手机不带充电器，第一次碰到，真的无语了，商家让重新买一个，套路深，要小心,1
56,电池续航太差啦，不能形容啦快，冲满待机不了一天,1
56,真的垃圾手机谁买谁知道，服务态度又具差，一个送的充电器过了十天才到，客服还推卸责任迟迟不处理,1
56,用起来整体体验非常差，性价比太低。以后电子产品还是实体店感受后在购买，,1
56,手机竟然不带充电器！最糟糕的一次购物体验！严正抗议这种侵犯消费者合法权益的行为！,1
56,超级慢的手机，接电话也听不到声音，对华为超级失望，直播中奖的保温杯至今未收到，呵呵再也不买华为,1
56,发货慢不说，曲面屏周边反应不灵敏，点半天反应，失望了,1
56,收到的手机连塑封膜的没有，卖二手机这么明目张胆吗？还是说被掉包了。太过分了。快递袋居然不封口。,1
56,后置摄像头太差了，大家千万别买，谁买谁后悔，我现在已经准备退货了,1
56,买回来就卡顿，同样的网络，新手机不如老手机，千万别买，。,1
56,耗电太快，睡前充好的电没玩，早上起来直接少了40%\n太后悔买了,1
57,耗电不是一般快，一天没咋用一半电就没了，后悔死了千万别买,1
57,很卡，我都不知道是不是真品，打个游戏卡的要死，后悔网上买了,1
57,很失望，又是有残缺的，难道出货前都不检查吗？上次退了一次，今天发过来的又这样！一颗星是给快递的，对京东自营商品，对华为旗舰店失望至极。,1
57,差评，新手机居然发热，真是无语了，严重怀疑这款手机有问题,1
57,不知怎么的，刚收到第二天手机登录app就一直黑屏。还要等售后拿去检测后才能换（最终也不知道是真换还是又给打发回来）,1
57,服务真差  客服搞不清楚  拍的手机 发货慢  之前说的送充电器 也没有送  以后真的不能在京东 上面买手机,1
57,送的充电器，9天还没送来，手机早就到了，只能看着不能用，还不如从新下单来的快，客服永远机器人式回答，太失望了啊,1
57,垃圾物流，电话都不打一个直接扔韵达超市，我都没拿到手就自动完成订单，无语！,1
57,一个充电器一个星期了，还不发货，我都不知道学什么东西不配充电器的,1
57,**玩意，*，根本没收到货，给我显示签收了，找客服半个小时一句，拽的要死，早点*吧，**玩意,1
58,收到7天，便宜了300，还不能申请价保，立贴为证，以后不会在京东购买任何3C用品，大写的坑！,1
58,非常差的一次体验，连充电器都没得，包装简陋，感觉像山寨机,1
58,失败的购买，屏幕分辨率特别低，手机发烫严重，要不是着急使用真想退货,1
58,标配不带充电器和耳机了。真高，华为再见，高攀不起啊,1
58,京东售卖的翻修机吗？商品性能感觉不如nova5，照像也很一般,1
58,现在华为都可以到手机只卖手机，其它都是选配加钱的地步？这是商家的行为还是华为公司的规定？第一次遇见手机没有充电器的。,1
58,刚买不到一个月的东西就降价好几百！还说超出保价期限！现在都是保价30天，为什么我买的时候就保价7天！不合理！什么都一样的东西为什么有保价7天的有保价30天的！京东客服也偏向自营店,1
58,卡顿、屏幕经常自动点击，触屏不灵敏，用过的最差手机,1
58,手机收到。怎么没有充电线？怎么充电？这也太简单了吧。,1
58,华为  最垃圾的功能视频铃声  还关不了  垃圾玩意,1
59,真差劲，既然手机不带充电器。还要自己单独买，真是无语。华为真是让我失望。,1
59,说的只是无快充，结果普通充电器也没有，大哥，你是在给我打哑迷吗？,1
59,618号下单，6月29才发货，客服各种敷衍，就是不解决以后大家遇到618或者双十一，先下载12315APP，发票不能是公司开头，只能是私人开头，举报就完事了，不然，你真不知道啥时候发货！,1
59,承诺送充电器，已经10天了，还说在采购，问题是华为的其他充电线用着充电速度超级慢，,1
59,用了一会手机就黑屏了，但是有声音，特别怀疑是不是别人用过的手机，非常失望。,1
59,京东商城卖假货啊。刚拿到就几分钟设置了下手机就发烫了,1
59,非常辣鸡，打游戏掉帧，充电超慢，发烫，还没有我19年买的\n华为20pro好用,1
59,泡电非常严重 一晚上醒来少一半电 后悔死了买这个,1
59,跑电,1
59,感觉像二手的，卡插上去沒信号，连电话都打不出去。一星都不给,1
60,差评，发货发错地方了，跟客服联系一直拖拖拉拉，也没给我解决问题，也给京东打电话，一个个都在拖时间，从星期天到现在，机才到我身上，而且还要我自己承担运费，明明自己寄错地址了,1
60,差评，客服不搭理人,1
60,非常差的一次购物体验，本来支持国产，坚定买，发现我大错特错。这是我买给家人使用的，拆开没有充电器，客服告诉我标配就是没有充电器！华为厉害了！,1
60,真无语 光发手机 充电器缺货了不发货也不说声 请问咋用手机,1
60,真的是卖手机了，无语死，切不说手机咋样，看到包装跟配备心就凉了,1
60,差评，不解决问题，大官腔，转移话题，真是厉害,1
60,垃圾手机 充电器没有 屏幕有划痕 感觉是个2手,1
60,买个新手机，线和头都不送，买二手机都给头和线，真的垃圾，都不知道是不是官方的,1
60,我只能说手机不配充电线，耳机是真的坑&hellip;&hellip;&hellip;,1
60,拍了三个手机，给公司业务员当公务机，到货只有两个手机和一个苹果手机壳，买的华为手机送苹果手机壳也不知道是啥意思，点售后服务没有补发这个选项，只能退换，但我不想退换，补发就行，多次联系售后补发一直没有结果，不知道差评是不是能让他们重视起来,1
61,信号真的太次了 服了 一点信号没有 打打电话说10句能听见一句,1
61,一点都不好用，信号也不好。玩半小时游戏就发烫，整个就是个暖宝宝。,1
61,京东大新年就给顾客添堵 拿一个已经开封的手机当新机卖。见图。没有塑料包装,1
61,我是万万没想到 买手机 居然不给带充电器 哈哈哈 京东现在真牛逼 卖手机 充电器额外买,1
61,不建议购买，这款手机新手机都感觉很卡，指纹也不灵敏，购买者慎重,1
61,一颗星都不想给，纯属于坑害消费者，看见送充电器，结果收到时没有充电器，这样的商家，购物需谨慎啊，最好是别买。,1
61,手机发货速度很快，货还没有看，充电器比晚了5天都没有到，差评,1
61,华为净跟苹果学，买手机不配数据线充电器了，早晚倒闭！最后一次买华为的东西！,1
61,垃圾，7天内不退差价，原因竟然是链接不一样，同一款手机，活动是另一个商品链接MD,1
61,不要买，超级差！网络信号差，接电话听不到声音！售后回复超级慢，气人,1
62,刚买了不到两个月手机就黑屏开不了机，去华为售后说得换主板&hellip;&hellip;我新手机啊，刚到手就换主板！！！还不能退换货,1
62,冲着电用不稳，充电器也不配，第一次购买华为真让人失望,1
62,说好的送充电器，一直不发货，送不起可以直接说不送就完了，搞这些小聪明又何必，第一次给差评。,1
62,手机没配充电器，太耗电量了。没用也掉那么快,1
62,等了6天结果才发现连个充电器都没！耳机也没！无语！,1
62,手机买了以后，充电器半个多月收到，每次问客服都是不是一个人，每次都是同样的话，最后充电器还是没寄,1
62,电量太差了，新手机一天要充2次电，也没有整天打游戏什么的，反正不好,1
62,真坑，限时降价200就是减了充电器的钱，才到货就直接减300了，什么热销商品无货，不支持价格保护，,1
62,东西很差，不知道为啥各种体验都不行，建议安卓买三星，这款接电话也有问题，性价比不高，可能还没前几代机器好用,1
62,存在欺骗消费，充电器竟然不在标配里面，还要消费者另行掏钱购买，千万别买这一家店的手机,1
63,手机充电器都没有，还不特别说明，手机成了个铁疙瘩，体验感太差了,1
63,买了不到2个月，充电时就自动重启。。这什么鬼？问了客服后也没啥**，最后只说让去附近的维修店，醉了。。。真差，买了这么多华为，头一回遇到这事！,1
63,我真**服气，没有充电器也就算了，连根数据线也给不起吗？,1
63,这个商家**卖货的，本人买了一个只有一个机子，充电器及耳机啥都没有了，这种商家从未见过的，官方这个商家禁止网上卖货,1
63,买完之后立马降价了 而且只有7天保价期 特别不划算。充电器和手机分开运输，充电器隔了近一个月才发货,1
63,必须差评，无物流，无客服，退款还不给退，比别人家付款早3天，反倒晚拿了3天，根本不是华为自营，大家看清楚了，他给我写的是得到供应商那里拿货。等着。必须差评，正经华为应该是顺丰快递。,1
63,什么垃圾连充电器都没有，耳机都没得,1
63,此用户未填写评价内容,1
63,千万不要买 感觉上当了 只发了一部手机 一个充电器都没有 而且物流非常慢,1
63,真的很无语，买了手机没有充电器还要另外再花钱买，真服了，差劲！差劲！差劲！,1
64,一块钢化膜卖这么贵也就算了，前端根本就不贴合，很容易进灰尘，不建议购买,1
64,无块充就是没充电器？？？你**到是说清楚，吐了，苹果好带告诉你不带。真恶心透了！,1
64,好吧我眼瞎没看到后面四个字，下单至看见选的那的无快充版,1
64,各位不要买，买了你们会后悔的，用一两天没啥问题，然后再用着就开始有问题了，然后客服开始一顿忽悠！,1
64,商品真的一般，完全卖弄爱国情怀，还学苹果不送充电器，真的辣鸡！！！！！,1
64,价格太不稳定了\n说降就降了，电子产品慎重！\n一颗星是给物流快递员的，和产品没关系！,1
64,标配版没有充电器和耳机！！！！垃圾，没有充电器咋不说清楚是无充版！气死人,1
64,搞营销的真缺德，手机跟充电器分开卖！真是有才。,1
64,差评，最差的一次购物，没有快充就算了，连个充电器都不送，我不知该怎么评价了，再也不买了,1
64,辣鸡，卡得要死，打游戏闪退，元神高帧率闪退，买屁，我还不如买个苹果x,1
65,最差劲的一次购物体验，费了好大劲从快递超市一堆杂物里面刨出来，好歹也是个手机，一点不负责任，居然没有充电器，后悔买了这么个破玩意儿,1
65,说好送充电器 也没送 十几天过去了也没有补发 多次催客服也没有用 一直官方搪塞，体验感太差了！！！第一次给差评,1
65,买完降价了，过了价保期了（7天），亏了300多，只有认了，不开心，还是要等618活动啊，好气！！！也是长记性了，买完记得在价保期内关注价格，及时止损！！！,1
65,不换代言人就差评，赚我们小镇做题家的钱还躲什么，性能也不咋地，冲着便宜才买的，跟那个**代言人没关系,1
65,买手机既然不带充电器也太坑了吧！连个最便宜的都不给带。你让我手机怎么用。难道你们卖的手机不需要充电吗,1
65,这个新手机我才用了没几天就卡，好几次应用里给我卡退出去，我搞不懂了，是现在华为手机就是这么垃圾还是我买的是水货？？,1
65,给我发的别人买过的二手机，我给退了，客服巴拉巴拉一大堆态度是好，解决不了有嘚用，各种墨迹，预计3个星期换货的能到吧，只是预计,1
65,双十一买的手机，还没两个月电池续航就崩了！有点失望啊！下次不会买这牌子了,1
65,说送充电器是假，买之前提前问过客服，说有货赠充电器，收到手机快20天了充电器也不发货，发货日期拖了又拖，问就是没货再等一星期，无语,1
65,新买的手机里面一大堆已经下好的软件，一看就是二手的！太吓人了，问客服说是为了您的方便提前下好的！牛逼！,1
66,连塑料都没有，现在的京东自营官网店也这样吗？是不是垃圾堆找出来买给我的。真的是无语,1
66,不好用，才两三天就起泡泡，之前的泡泡还下不去，还有新的泡泡，差评,1
66,买的紫色发成了黑色，找售后一下给退一下又不给的，一个售后问题处理了10来天，京东的售后现在真是越来越差了，真让人失望,1
66,外形外观：今天刚收到货就这样?拍照给客服让退换货，赶上双十一快递慢得不行就懒得退了，只想说卖家在发货前不用检查一下吗？这样的品质&hellip;&hellip;,1
66,垃圾手机，定位滞后，很多app闪退，华为手机还有电脑真是垃圾，就只知道透支民族情怀，产品，哎,1
66,商品可不怎么样，感觉有点太亏了，里面连一个普通的充电器都不带，不如别的品牌好&hellip;,1
66,手机买来就卡，还闪退，真的是够倒霉的，我都怀疑是旧手机新装，真的是太垃圾了,1
66,不谈手机如何，30天保价是扯蛋的，10月18日买的，11月1日就不能保价了。 ***越来越可以了，开始耍猴了。,1
66,买的时候看见差评说指纹锁难用，没想到这么难用，给两位老人买的，指纹锁各种打不开,1
66,京东购物现在是越来越差，手机买了没多久就降价，申请价保说过了保价周期，只有7天那你就不要保了，有什么意义，客服还信誓旦旦的说什么&ldquo;绝对有物超所值的感受&rdquo;，真是**,1
67,最差的一次购物体验 没有之一 连根线都没有 口口声声支持环保 支持国产 iphone盒子里边好歹有根线,1
67,垃圾真的垃圾亏我这么相信华为，买回来还没多久就出现了莫名黑屏，屏幕无法滑动,1
67,手机刚买的还没怎么用摄像头就碎裂，还是华为大品牌质量就是这个样子。京东也不肯处理。太坑,1
67,太差了刚买就摄像头碎了。京东不处理没有质量保障。,1
67,售后很不OK啊&hellip;&hellip;,1
67,垃圾。用了半个月不到就出问题了&hellip;都不知道这官方店的真假，奉劝各位还是线下店买吧，至少售后保障比较好,1
67,运行速度：刚买用了几天感觉特别特别特别的卡   还真不知道是不是翻新机来的。不推荐买。,1
67,也还没有试过什么新手机一边刷视频一边充电都是那么慢的  十五分钟充百分之四  而且我用的还是超级快充。,1
67,买了后连个准确发货时间都没有，找客服也没用，说让等接进一个月，无语。用京东就是奔着快递，结果一地鸡毛。,1
67,手机反应速度特别慢，卡顿，退货又说表面有划痕不可以7天无理由，大家慎重购买,1
68,差评，收到东西才发现就是一个裸机，起码也带个充电器呀，现在的社会就是这样了，真心差评,1
68,本来是送人的，快递的面单一分为二撤掉了，胶带是二次贴的，感觉是被人动了手脚，感觉很差,1
68,手机不配充电器也不给写明确，搞文字游戏，让人去猜？这一点给人感觉非常不爽，不靠谱的店铺,1
68,同样的网络，同样的大小APP，同样的距离，下载速度连华为now5都比不过！连续试了好几次都慢！打开别的APP时也是慢！丟！,1
68,手机真的不咋行，刚买不久，时不时的卡顿，问客服，客服直接甩锅软件运行，我直接笑了，新机怪软件运行。,1
68,电池非常不耐用，正常使用不玩游戏情况下，用不了一天就关机了，,1
68,手机用了两个月左右免提喇叭沙哑，无法正常使用,1
68,差评，手机跟充电器分开送？，充电器不给啥意思，什么时候送也没有个结果，没电了让我整个毛线,1
68,买六七次华为手机了，第一次遇见没充电器的。买之前我还专门问过客服两种有啥区别？也不给我说这种没充电器。,1
68,刚买一个月的手机就出现质量问题，客服只说让维修，以后谁还敢买？一个月就要维修还不如买二手的，垃圾。,1
69,这电池充满电后，不到一天就没电了，用的多的话半天就没电，第一次碰到，无语了。京东也好多年了，第一次给差评,1
69,真的超级耗电，放柜子不要玩连蓝牙听歌，最多八个小时就没电关机了,1
