index,comments,score
66,10天左右就降了200元，哎，心情不好,1
66,没心情，刚买完就降价，又没有补差价,1
66,刚刚收到就降价200多，不满意,1
66,刚买就降了900。大家还是等等活动吧&hellip;&hellip;,1
66,手机不耐电送的东西也没用,1
66,手机未收到，居然收货了,1
66,双十一期间买完就降价，没有诚信可言！,1
67,买完没有十天就降价了200,1
67,**，刚刚买就降价200玩毛喔,1
67,您没有填写内容，默认好评,1
67,10天左右就降了200元，哎，心情不好,1
67,没心情，刚买完就降价，又没有补差价,1
67,刚刚收到就降价200多，不满意,1
67,刚买就降了900。大家还是等等活动吧&hellip;&hellip;,1
67,手机不耐电送的东西也没用,1
67,手机未收到，居然收货了,1
67,双十一期间买完就降价，没有诚信可言！,1
68,买完没有十天就降价了200,1
68,**，刚刚买就降价200玩毛喔,1
68,您没有填写内容，默认好评,1
68,10天左右就降了200元，哎，心情不好,1
68,没心情，刚买完就降价，又没有补差价,1
68,刚刚收到就降价200多，不满意,1
68,刚买就降了900。大家还是等等活动吧&hellip;&hellip;,1
68,手机不耐电送的东西也没用,1
68,手机未收到，居然收货了,1
68,双十一期间买完就降价，没有诚信可言！,1
69,买完没有十天就降价了200,1
69,**，刚刚买就降价200玩毛喔,1
69,您没有填写内容，默认好评,1
69,10天左右就降了200元，哎，心情不好,1
69,没心情，刚买完就降价，又没有补差价,1
69,刚刚收到就降价200多，不满意,1
69,刚买就降了900。大家还是等等活动吧&hellip;&hellip;,1
69,手机不耐电送的东西也没用,1
69,手机未收到，居然收货了,1
69,双十一期间买完就降价，没有诚信可言！,1
70,买完没有十天就降价了200,1
70,**，刚刚买就降价200玩毛喔,1
70,您没有填写内容，默认好评,1
70,10天左右就降了200元，哎，心情不好,1
70,没心情，刚买完就降价，又没有补差价,1
70,刚刚收到就降价200多，不满意,1
70,刚买就降了900。大家还是等等活动吧&hellip;&hellip;,1
70,手机不耐电送的东西也没用,1
70,手机未收到，居然收货了,1
70,双十一期间买完就降价，没有诚信可言！,1
71,买完没有十天就降价了200,1
71,**，刚刚买就降价200玩毛喔,1
71,您没有填写内容，默认好评,1
71,10天左右就降了200元，哎，心情不好,1
71,没心情，刚买完就降价，又没有补差价,1
71,刚刚收到就降价200多，不满意,1
71,刚买就降了900。大家还是等等活动吧&hellip;&hellip;,1
71,手机不耐电送的东西也没用,1
71,手机未收到，居然收货了,1
71,双十一期间买完就降价，没有诚信可言！,1
72,买完没有十天就降价了200,1
72,**，刚刚买就降价200玩毛喔,1
72,您没有填写内容，默认好评,1
72,10天左右就降了200元，哎，心情不好,1
72,没心情，刚买完就降价，又没有补差价,1
72,刚刚收到就降价200多，不满意,1
72,刚买就降了900。大家还是等等活动吧&hellip;&hellip;,1
72,手机不耐电送的东西也没用,1
72,手机未收到，居然收货了,1
72,双十一期间买完就降价，没有诚信可言！,1
73,买完没有十天就降价了200,1
73,**，刚刚买就降价200玩毛喔,1
73,您没有填写内容，默认好评,1
73,10天左右就降了200元，哎，心情不好,1
73,没心情，刚买完就降价，又没有补差价,1
73,刚刚收到就降价200多，不满意,1
73,刚买就降了900。大家还是等等活动吧&hellip;&hellip;,1
73,手机不耐电送的东西也没用,1
73,手机未收到，居然收货了,1
73,双十一期间买完就降价，没有诚信可言！,1
74,买完没有十天就降价了200,1
74,**，刚刚买就降价200玩毛喔,1
74,您没有填写内容，默认好评,1
74,10天左右就降了200元，哎，心情不好,1
74,没心情，刚买完就降价，又没有补差价,1
74,刚刚收到就降价200多，不满意,1
74,刚买就降了900。大家还是等等活动吧&hellip;&hellip;,1
74,手机不耐电送的东西也没用,1
74,手机未收到，居然收货了,1
74,双十一期间买完就降价，没有诚信可言！,1
75,买完没有十天就降价了200,1
75,**，刚刚买就降价200玩毛喔,1
75,您没有填写内容，默认好评,1
75,10天左右就降了200元，哎，心情不好,1
75,没心情，刚买完就降价，又没有补差价,1
75,刚刚收到就降价200多，不满意,1
75,刚买就降了900。大家还是等等活动吧&hellip;&hellip;,1
75,手机不耐电送的东西也没用,1
75,手机未收到，居然收货了,1
75,双十一期间买完就降价，没有诚信可言！,1
76,买完没有十天就降价了200,1
76,**，刚刚买就降价200玩毛喔,1
76,您没有填写内容，默认好评,1
76,10天左右就降了200元，哎，心情不好,1
76,没心情，刚买完就降价，又没有补差价,1
76,刚刚收到就降价200多，不满意,1
76,刚买就降了900。大家还是等等活动吧&hellip;&hellip;,1
76,手机不耐电送的东西也没用,1
76,手机未收到，居然收货了,1
76,双十一期间买完就降价，没有诚信可言！,1
77,买完没有十天就降价了200,1
77,**，刚刚买就降价200玩毛喔,1
77,您没有填写内容，默认好评,1
77,10天左右就降了200元，哎，心情不好,1
77,没心情，刚买完就降价，又没有补差价,1
77,刚刚收到就降价200多，不满意,1
77,刚买就降了900。大家还是等等活动吧&hellip;&hellip;,1
77,手机不耐电送的东西也没用,1
77,手机未收到，居然收货了,1
77,双十一期间买完就降价，没有诚信可言！,1
78,买完没有十天就降价了200,1
78,**，刚刚买就降价200玩毛喔,1
78,您没有填写内容，默认好评,1
78,10天左右就降了200元，哎，心情不好,1
78,没心情，刚买完就降价，又没有补差价,1
78,刚刚收到就降价200多，不满意,1
78,刚买就降了900。大家还是等等活动吧&hellip;&hellip;,1
78,手机不耐电送的东西也没用,1
78,手机未收到，居然收货了,1
78,双十一期间买完就降价，没有诚信可言！,1
79,买完没有十天就降价了200,1
79,**，刚刚买就降价200玩毛喔,1
79,您没有填写内容，默认好评,1
79,10天左右就降了200元，哎，心情不好,1
79,没心情，刚买完就降价，又没有补差价,1
79,刚刚收到就降价200多，不满意,1
79,刚买就降了900。大家还是等等活动吧&hellip;&hellip;,1
79,手机不耐电送的东西也没用,1
79,手机未收到，居然收货了,1
79,双十一期间买完就降价，没有诚信可言！,1
80,买完没有十天就降价了200,1
80,**，刚刚买就降价200玩毛喔,1
80,您没有填写内容，默认好评,1
80,10天左右就降了200元，哎，心情不好,1
80,没心情，刚买完就降价，又没有补差价,1
80,刚刚收到就降价200多，不满意,1
80,刚买就降了900。大家还是等等活动吧&hellip;&hellip;,1
80,手机不耐电送的东西也没用,1
80,手机未收到，居然收货了,1
80,双十一期间买完就降价，没有诚信可言！,1
81,买完没有十天就降价了200,1
81,**，刚刚买就降价200玩毛喔,1
81,您没有填写内容，默认好评,1
81,10天左右就降了200元，哎，心情不好,1
81,没心情，刚买完就降价，又没有补差价,1
81,刚刚收到就降价200多，不满意,1
81,刚买就降了900。大家还是等等活动吧&hellip;&hellip;,1
81,手机不耐电送的东西也没用,1
81,手机未收到，居然收货了,1
81,双十一期间买完就降价，没有诚信可言！,1
82,买完没有十天就降价了200,1
82,**，刚刚买就降价200玩毛喔,1
82,您没有填写内容，默认好评,1
82,10天左右就降了200元，哎，心情不好,1
82,没心情，刚买完就降价，又没有补差价,1
82,刚刚收到就降价200多，不满意,1
82,刚买就降了900。大家还是等等活动吧&hellip;&hellip;,1
82,手机不耐电送的东西也没用,1
82,手机未收到，居然收货了,1
82,双十一期间买完就降价，没有诚信可言！,1
83,买完没有十天就降价了200,1
83,**，刚刚买就降价200玩毛喔,1
83,您没有填写内容，默认好评,1
83,10天左右就降了200元，哎，心情不好,1
83,没心情，刚买完就降价，又没有补差价,1
83,刚刚收到就降价200多，不满意,1
83,刚买就降了900。大家还是等等活动吧&hellip;&hellip;,1
83,手机不耐电送的东西也没用,1
83,手机未收到，居然收货了,1
83,双十一期间买完就降价，没有诚信可言！,1
84,买完没有十天就降价了200,1
84,**，刚刚买就降价200玩毛喔,1
84,您没有填写内容，默认好评,1
84,10天左右就降了200元，哎，心情不好,1
84,没心情，刚买完就降价，又没有补差价,1
84,刚刚收到就降价200多，不满意,1
84,刚买就降了900。大家还是等等活动吧&hellip;&hellip;,1
84,手机不耐电送的东西也没用,1
84,手机未收到，居然收货了,1
84,双十一期间买完就降价，没有诚信可言！,1
85,买完没有十天就降价了200,1
85,**，刚刚买就降价200玩毛喔,1
85,您没有填写内容，默认好评,1
85,10天左右就降了200元，哎，心情不好,1
85,没心情，刚买完就降价，又没有补差价,1
85,刚刚收到就降价200多，不满意,1
85,刚买就降了900。大家还是等等活动吧&hellip;&hellip;,1
85,手机不耐电送的东西也没用,1
85,手机未收到，居然收货了,1
85,双十一期间买完就降价，没有诚信可言！,1
86,买完没有十天就降价了200,1
86,**，刚刚买就降价200玩毛喔,1
86,您没有填写内容，默认好评,1
86,10天左右就降了200元，哎，心情不好,1
86,没心情，刚买完就降价，又没有补差价,1
86,刚刚收到就降价200多，不满意,1
86,刚买就降了900。大家还是等等活动吧&hellip;&hellip;,1
86,手机不耐电送的东西也没用,1
86,手机未收到，居然收货了,1
86,双十一期间买完就降价，没有诚信可言！,1
87,买完没有十天就降价了200,1
87,**，刚刚买就降价200玩毛喔,1
87,您没有填写内容，默认好评,1
87,10天左右就降了200元，哎，心情不好,1
87,没心情，刚买完就降价，又没有补差价,1
87,刚刚收到就降价200多，不满意,1
87,刚买就降了900。大家还是等等活动吧&hellip;&hellip;,1
87,手机不耐电送的东西也没用,1
87,手机未收到，居然收货了,1
87,双十一期间买完就降价，没有诚信可言！,1
88,买完没有十天就降价了200,1
88,**，刚刚买就降价200玩毛喔,1
88,您没有填写内容，默认好评,1
88,10天左右就降了200元，哎，心情不好,1
88,没心情，刚买完就降价，又没有补差价,1
88,刚刚收到就降价200多，不满意,1
88,刚买就降了900。大家还是等等活动吧&hellip;&hellip;,1
88,手机不耐电送的东西也没用,1
88,手机未收到，居然收货了,1
88,双十一期间买完就降价，没有诚信可言！,1
89,买完没有十天就降价了200,1
89,**，刚刚买就降价200玩毛喔,1
89,您没有填写内容，默认好评,1
89,10天左右就降了200元，哎，心情不好,1
89,没心情，刚买完就降价，又没有补差价,1
89,刚刚收到就降价200多，不满意,1
89,刚买就降了900。大家还是等等活动吧&hellip;&hellip;,1
89,手机不耐电送的东西也没用,1
89,手机未收到，居然收货了,1
89,双十一期间买完就降价，没有诚信可言！,1
90,买完没有十天就降价了200,1
90,**，刚刚买就降价200玩毛喔,1
90,您没有填写内容，默认好评,1
90,10天左右就降了200元，哎，心情不好,1
90,没心情，刚买完就降价，又没有补差价,1
90,刚刚收到就降价200多，不满意,1
90,刚买就降了900。大家还是等等活动吧&hellip;&hellip;,1
90,手机不耐电送的东西也没用,1
90,手机未收到，居然收货了,1
90,双十一期间买完就降价，没有诚信可言！,1
91,买完没有十天就降价了200,1
91,**，刚刚买就降价200玩毛喔,1
91,您没有填写内容，默认好评,1
91,10天左右就降了200元，哎，心情不好,1
91,没心情，刚买完就降价，又没有补差价,1
91,刚刚收到就降价200多，不满意,1
91,刚买就降了900。大家还是等等活动吧&hellip;&hellip;,1
91,手机不耐电送的东西也没用,1
91,手机未收到，居然收货了,1
91,双十一期间买完就降价，没有诚信可言！,1
92,买完没有十天就降价了200,1
92,**，刚刚买就降价200玩毛喔,1
92,您没有填写内容，默认好评,1
92,10天左右就降了200元，哎，心情不好,1
92,没心情，刚买完就降价，又没有补差价,1
92,刚刚收到就降价200多，不满意,1
92,刚买就降了900。大家还是等等活动吧&hellip;&hellip;,1
92,手机不耐电送的东西也没用,1
92,手机未收到，居然收货了,1
92,双十一期间买完就降价，没有诚信可言！,1
93,买完没有十天就降价了200,1
93,**，刚刚买就降价200玩毛喔,1
93,您没有填写内容，默认好评,1
93,10天左右就降了200元，哎，心情不好,1
93,没心情，刚买完就降价，又没有补差价,1
93,刚刚收到就降价200多，不满意,1
93,刚买就降了900。大家还是等等活动吧&hellip;&hellip;,1
93,手机不耐电送的东西也没用,1
93,手机未收到，居然收货了,1
93,双十一期间买完就降价，没有诚信可言！,1
94,买完没有十天就降价了200,1
94,**，刚刚买就降价200玩毛喔,1
94,您没有填写内容，默认好评,1
94,10天左右就降了200元，哎，心情不好,1
94,没心情，刚买完就降价，又没有补差价,1
94,刚刚收到就降价200多，不满意,1
94,刚买就降了900。大家还是等等活动吧&hellip;&hellip;,1
94,手机不耐电送的东西也没用,1
94,手机未收到，居然收货了,1
94,双十一期间买完就降价，没有诚信可言！,1
95,买完没有十天就降价了200,1
95,**，刚刚买就降价200玩毛喔,1
95,您没有填写内容，默认好评,1
95,10天左右就降了200元，哎，心情不好,1
95,没心情，刚买完就降价，又没有补差价,1
95,刚刚收到就降价200多，不满意,1
95,刚买就降了900。大家还是等等活动吧&hellip;&hellip;,1
95,手机不耐电送的东西也没用,1
95,手机未收到，居然收货了,1
95,双十一期间买完就降价，没有诚信可言！,1
96,买完没有十天就降价了200,1
96,**，刚刚买就降价200玩毛喔,1
96,您没有填写内容，默认好评,1
96,10天左右就降了200元，哎，心情不好,1
96,没心情，刚买完就降价，又没有补差价,1
96,刚刚收到就降价200多，不满意,1
96,刚买就降了900。大家还是等等活动吧&hellip;&hellip;,1
96,手机不耐电送的东西也没用,1
96,手机未收到，居然收货了,1
96,双十一期间买完就降价，没有诚信可言！,1
97,买完没有十天就降价了200,1
97,**，刚刚买就降价200玩毛喔,1
97,您没有填写内容，默认好评,1
97,10天左右就降了200元，哎，心情不好,1
97,没心情，刚买完就降价，又没有补差价,1
97,刚刚收到就降价200多，不满意,1
97,刚买就降了900。大家还是等等活动吧&hellip;&hellip;,1
97,手机不耐电送的东西也没用,1
97,手机未收到，居然收货了,1
97,双十一期间买完就降价，没有诚信可言！,1
98,买完没有十天就降价了200,1
98,**，刚刚买就降价200玩毛喔,1
98,您没有填写内容，默认好评,1
98,10天左右就降了200元，哎，心情不好,1
98,没心情，刚买完就降价，又没有补差价,1
98,刚刚收到就降价200多，不满意,1
98,刚买就降了900。大家还是等等活动吧&hellip;&hellip;,1
98,手机不耐电送的东西也没用,1
98,手机未收到，居然收货了,1
98,双十一期间买完就降价，没有诚信可言！,1
99,买完没有十天就降价了200,1
99,**，刚刚买就降价200玩毛喔,1
99,您没有填写内容，默认好评,1
99,10天左右就降了200元，哎，心情不好,1
99,没心情，刚买完就降价，又没有补差价,1
99,刚刚收到就降价200多，不满意,1
99,刚买就降了900。大家还是等等活动吧&hellip;&hellip;,1
99,手机不耐电送的东西也没用,1
99,手机未收到，居然收货了,1
99,双十一期间买完就降价，没有诚信可言！,1
